Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP4581,43,4,Software Engineer,Consulting,9,Onsite,58,15,2,2,3,1,1,3,1,4,1,3,North America
EMP4582,58,1,Project Manager,Manufacturing,25,Remote,55,9,1,2,3,1,0,2,2,5,2,3,North America
EMP4583,29,1,Designer,Finance,34,Onsite,28,15,1,2,1,0,2,4,2,2,1,1,Asia
EMP4584,36,3,Designer,Retail,22,Remote,51,7,4,3,0,1,1,4,0,4,1,3,Africa
EMP4585,48,4,Sales,Manufacturing,13,Onsite,41,12,5,1,3,0,0,3,1,3,2,1,South America
EMP4586,48,3,Data Scientist,IT,3,Hybrid,20,5,1,1,3,1,1,1,2,4,2,2,Europe
EMP4587,29,3,Marketing,Healthcare,26,Onsite,21,8,3,2,1,1,1,1,0,5,2,2,Oceania
EMP4588,38,4,Data Scientist,IT,12,Hybrid,23,9,3,1,0,1,0,1,0,1,1,1,South America
EMP4589,38,3,Software Engineer,Consulting,28,Remote,24,12,4,2,1,0,2,3,1,4,2,2,Oceania
EMP4590,26,4,Sales,IT,2,Onsite,36,14,4,1,2,0,1,5,2,1,0,2,South America
EMP4591,35,4,HR,Manufacturing,24,Hybrid,35,9,4,3,2,1,1,1,1,5,0,3,Oceania
EMP4592,53,1,Sales,Retail,20,Onsite,23,0,5,3,0,1,1,5,2,3,2,3,Europe
EMP4593,25,3,Data Scientist,Healthcare,31,Onsite,39,14,1,1,1,0,1,5,0,1,1,3,Asia
EMP4594,22,3,Project Manager,Education,21,Hybrid,42,13,3,2,0,0,1,1,1,3,1,3,Asia
EMP4595,34,2,Software Engineer,Finance,15,Onsite,29,13,3,2,2,0,0,3,2,1,2,3,Oceania
EMP4596,31,1,HR,Education,32,Remote,20,8,3,3,1,1,1,5,1,1,0,3,South America
EMP4597,26,3,Designer,Education,10,Onsite,24,13,1,3,2,1,2,4,2,4,0,3,North America
EMP4598,54,3,Designer,Healthcare,32,Hybrid,27,7,5,2,1,0,2,4,0,2,2,1,Europe
EMP4599,34,1,Sales,Healthcare,6,Hybrid,55,11,1,1,1,1,2,4,1,5,2,2,Asia
EMP4600,47,1,Data Scientist,Retail,26,Onsite,48,10,2,1,0,1,1,4,2,2,2,1,South America
EMP4601,39,3,Designer,IT,16,Hybrid,20,12,5,3,2,0,1,2,2,3,1,2,North America
EMP4602,26,2,Project Manager,Healthcare,35,Hybrid,41,7,1,1,1,1,1,4,1,4,2,1,North America
EMP4603,30,2,Project Manager,Finance,22,Remote,41,15,5,3,3,1,2,2,2,2,0,2,Africa
EMP4604,49,4,Sales,IT,7,Remote,36,5,2,3,1,0,0,5,0,5,1,1,South America
EMP4605,57,3,Data Scientist,Consulting,25,Hybrid,23,10,4,1,0,1,0,5,2,2,2,2,North America
EMP4606,44,1,Sales,Education,26,Onsite,23,8,1,2,2,1,1,2,2,4,2,3,Oceania
EMP4607,49,3,Software Engineer,Retail,3,Onsite,23,15,5,3,1,0,2,5,0,3,1,3,Asia
EMP4608,53,4,Sales,Retail,19,Remote,48,1,4,3,1,0,1,2,1,4,2,2,Asia
EMP4609,45,2,Project Manager,Retail,17,Onsite,36,4,5,3,1,0,2,3,1,4,0,3,Asia
EMP4610,47,3,Project Manager,Education,31,Hybrid,32,12,4,2,2,1,0,1,1,1,0,1,North America
EMP4611,28,2,Marketing,Education,22,Remote,37,2,3,3,2,0,1,2,1,3,2,1,North America
EMP4612,58,3,Software Engineer,Consulting,8,Remote,49,0,1,1,0,1,1,4,1,4,2,1,South America
EMP4613,23,1,Marketing,Manufacturing,7,Remote,50,12,5,2,1,1,0,2,1,1,1,3,Asia
EMP4614,57,3,Marketing,Education,25,Onsite,35,12,2,1,1,0,0,5,2,2,1,1,Europe
EMP4615,27,3,Designer,Retail,2,Onsite,24,0,4,1,3,0,2,4,0,3,1,1,South America
EMP4616,52,1,Designer,Retail,20,Remote,45,11,3,1,1,1,1,5,0,4,1,3,Oceania
EMP4617,48,3,Sales,IT,22,Hybrid,55,8,1,3,0,0,2,3,2,1,1,1,Africa
EMP4618,53,3,Designer,Education,21,Remote,28,2,4,2,2,1,1,4,1,2,1,1,Asia
EMP4619,56,3,Sales,Consulting,25,Onsite,36,10,5,1,2,1,2,5,1,2,1,2,Asia
EMP4620,38,3,Marketing,Consulting,7,Hybrid,20,9,4,2,0,1,1,2,2,5,2,2,Asia
EMP4621,22,1,Software Engineer,Finance,22,Hybrid,39,7,3,2,0,0,0,2,2,3,2,2,Africa
EMP4622,29,3,Designer,Consulting,2,Onsite,33,6,1,1,1,1,2,3,0,1,2,1,Africa
EMP4623,40,3,HR,IT,18,Onsite,21,3,2,1,0,1,1,3,0,2,1,3,Asia
EMP4624,55,4,Designer,Retail,25,Hybrid,22,8,4,2,3,0,2,4,0,5,0,2,South America
EMP4625,51,4,HR,Retail,6,Remote,44,0,2,3,1,0,1,2,1,1,0,1,North America
EMP4626,23,1,HR,Manufacturing,14,Remote,39,12,2,1,2,0,2,3,0,4,1,2,South America
EMP4627,60,4,Designer,Retail,24,Onsite,36,11,5,3,3,0,0,5,2,1,2,2,Oceania
EMP4628,38,1,HR,IT,11,Hybrid,33,14,2,3,0,0,2,1,0,1,2,2,South America
EMP4629,36,2,Project Manager,Finance,29,Remote,50,9,4,3,2,1,2,5,0,1,0,1,North America
EMP4630,25,2,Marketing,Manufacturing,14,Onsite,29,5,4,1,1,1,2,2,1,4,1,1,Oceania
EMP4631,47,1,Designer,Retail,6,Onsite,20,6,2,1,1,0,2,2,1,2,1,3,Europe
EMP4632,24,2,Data Scientist,Consulting,34,Hybrid,31,5,1,1,1,1,2,4,2,5,2,1,South America
EMP4633,51,1,Data Scientist,Finance,9,Hybrid,32,1,5,3,2,1,2,2,1,4,0,1,South America
EMP4634,48,4,HR,Consulting,22,Onsite,43,10,4,3,0,1,0,1,1,2,2,1,Oceania
EMP4635,55,3,Sales,Healthcare,3,Remote,35,8,5,3,3,1,1,1,1,2,2,3,Asia
EMP4636,44,4,HR,Manufacturing,32,Remote,44,13,3,2,2,0,2,2,0,2,0,1,North America
EMP4637,48,4,Software Engineer,Manufacturing,35,Onsite,22,14,4,3,0,0,2,5,0,5,1,2,Asia
EMP4638,22,3,Software Engineer,Retail,9,Onsite,26,9,4,1,3,1,0,5,0,2,1,2,North America
EMP4639,37,4,Data Scientist,Healthcare,28,Hybrid,54,14,5,1,1,1,2,5,0,2,2,2,Oceania
EMP4640,53,4,Software Engineer,Consulting,24,Hybrid,28,11,4,3,2,1,1,4,2,5,0,3,Europe
EMP4641,45,2,HR,Finance,23,Hybrid,55,9,1,3,3,0,2,1,0,5,0,2,South America
EMP4642,28,4,Sales,Consulting,31,Onsite,20,11,1,1,0,0,2,1,2,3,1,1,Europe
EMP4643,25,2,HR,Consulting,29,Onsite,32,15,3,1,3,1,2,3,1,4,1,3,North America
EMP4644,29,3,Software Engineer,IT,3,Remote,43,4,5,2,1,1,0,2,1,1,0,2,Asia
EMP4645,56,2,Data Scientist,Finance,12,Onsite,58,9,3,1,0,1,0,2,0,2,1,1,North America
EMP4646,54,4,Project Manager,Consulting,8,Onsite,40,5,4,3,3,1,1,4,0,1,2,2,North America
EMP4647,38,4,Data Scientist,Education,14,Remote,33,2,1,3,1,1,0,5,2,4,2,2,Africa
EMP4648,25,1,HR,Manufacturing,21,Remote,57,0,4,1,2,0,0,1,0,3,0,3,South America
EMP4649,41,2,Data Scientist,Finance,11,Remote,39,10,1,2,1,1,0,1,1,4,1,2,Africa
EMP4650,27,4,Sales,Consulting,1,Onsite,57,4,1,1,2,1,2,2,0,4,1,2,South America
EMP4651,23,1,Designer,IT,16,Onsite,57,3,3,3,2,1,1,5,1,1,2,3,Asia
EMP4652,55,2,Project Manager,Retail,32,Remote,34,4,1,3,1,0,0,4,0,5,1,2,Africa
EMP4653,43,2,Marketing,Finance,16,Onsite,40,12,4,2,3,1,0,4,2,1,1,2,Oceania
EMP4654,23,3,Software Engineer,Retail,8,Hybrid,20,7,2,3,0,1,0,3,0,2,2,3,Oceania
EMP4655,49,1,HR,IT,16,Hybrid,41,2,2,2,3,1,0,4,2,5,2,1,Europe
EMP4656,36,3,HR,Finance,14,Hybrid,25,3,4,1,3,1,2,1,1,2,2,1,South America
EMP4657,57,4,Software Engineer,Healthcare,17,Hybrid,28,9,2,2,1,0,2,2,1,2,0,2,Asia
EMP4658,25,1,Designer,Manufacturing,32,Hybrid,21,12,4,1,3,0,0,3,0,1,1,2,Africa
EMP4659,41,1,Designer,IT,23,Hybrid,48,2,1,1,0,0,0,1,1,3,0,1,Europe
EMP4660,32,3,HR,Healthcare,25,Hybrid,33,8,4,1,3,1,2,2,2,5,2,1,North America
EMP4661,45,1,Marketing,Manufacturing,23,Onsite,33,9,1,1,3,0,1,2,2,4,1,2,Asia
EMP4662,39,3,Designer,Retail,21,Hybrid,25,8,5,2,1,1,2,5,0,3,0,3,North America
EMP4663,33,4,Sales,Retail,2,Onsite,53,1,5,2,3,1,2,3,2,1,1,3,Europe
EMP4664,51,1,HR,IT,8,Hybrid,46,3,5,2,3,0,1,2,0,5,2,3,Europe
EMP4665,44,3,Marketing,Retail,23,Remote,26,2,5,2,0,1,0,4,1,5,0,1,South America
EMP4666,43,1,Sales,Healthcare,6,Remote,58,15,2,3,1,1,1,2,0,4,2,3,Africa
EMP4667,54,3,Sales,Healthcare,33,Onsite,25,5,5,3,3,1,0,1,1,2,1,3,South America
EMP4668,54,3,HR,Finance,4,Onsite,20,13,4,2,2,0,2,1,2,1,2,2,Asia
EMP4669,28,4,Designer,Finance,6,Onsite,35,9,3,3,2,0,0,3,2,3,1,2,South America
EMP4670,41,3,Sales,Manufacturing,27,Remote,30,13,4,1,3,0,2,5,0,2,2,1,South America
EMP4671,46,2,Software Engineer,IT,7,Onsite,33,7,5,1,2,0,2,4,1,4,1,3,Africa
EMP4672,53,2,Designer,Healthcare,7,Onsite,37,8,1,3,1,1,0,3,1,1,2,1,North America
EMP4673,31,4,Sales,Education,11,Onsite,22,11,1,3,1,0,2,1,0,1,2,3,Europe
EMP4674,43,4,Sales,Finance,32,Hybrid,50,13,4,3,0,0,0,3,1,2,1,3,South America
EMP4675,22,1,HR,Retail,8,Onsite,58,2,2,2,1,0,2,4,1,3,1,1,Asia
EMP4676,58,4,Designer,Healthcare,34,Hybrid,55,12,2,1,0,1,0,2,0,1,0,2,Africa
EMP4677,25,3,Project Manager,Healthcare,33,Onsite,53,13,1,3,2,1,0,5,1,1,1,3,Africa
EMP4678,38,1,Project Manager,IT,26,Onsite,20,4,4,3,0,0,2,2,2,3,0,3,Asia
EMP4679,56,2,Data Scientist,Finance,4,Remote,37,14,4,1,0,0,1,1,1,1,2,2,Africa
EMP4680,49,4,Project Manager,Manufacturing,18,Remote,60,14,3,2,3,1,0,1,0,1,0,1,Oceania
EMP4681,57,1,Software Engineer,Education,4,Remote,35,3,4,3,1,1,0,3,1,4,0,1,Europe
EMP4682,28,3,Designer,Healthcare,8,Remote,39,5,2,3,0,1,0,5,1,5,1,1,Africa
EMP4683,34,1,Data Scientist,IT,20,Hybrid,21,6,4,1,1,1,1,4,2,4,1,2,Europe
EMP4684,27,1,Marketing,Finance,18,Onsite,41,7,5,1,3,0,2,1,0,3,0,1,Africa
EMP4685,52,4,Designer,Education,5,Onsite,40,14,3,3,0,0,0,1,1,4,1,1,South America
EMP4686,58,4,Sales,Retail,15,Onsite,45,1,1,2,0,0,0,2,2,3,1,2,North America
EMP4687,45,2,Marketing,Retail,20,Hybrid,34,0,5,1,3,0,0,4,2,1,1,3,Africa
EMP4688,29,3,Software Engineer,Manufacturing,27,Hybrid,50,3,3,2,2,0,2,1,1,4,0,3,Africa
EMP4689,30,4,Marketing,IT,1,Remote,40,2,3,2,3,1,2,3,1,4,1,1,Oceania
EMP4690,45,1,Project Manager,Finance,34,Hybrid,40,3,5,3,1,0,0,2,2,5,0,3,Africa
EMP4691,50,4,Data Scientist,Education,21,Onsite,38,8,2,2,2,1,1,2,0,5,2,3,Oceania
EMP4692,33,4,HR,Manufacturing,22,Hybrid,20,6,4,1,2,0,0,5,0,4,0,3,South America
EMP4693,55,4,Data Scientist,Healthcare,5,Remote,35,1,5,3,2,1,2,4,1,4,2,2,Africa
EMP4694,36,3,HR,Finance,1,Hybrid,43,2,3,3,3,0,1,4,1,4,2,1,North America
EMP4695,39,1,Designer,Finance,17,Remote,38,5,2,1,0,0,2,3,2,1,0,2,Oceania
EMP4696,32,4,Designer,Manufacturing,17,Remote,41,11,5,1,1,0,0,2,0,1,2,1,Asia
EMP4697,39,3,Data Scientist,Manufacturing,21,Remote,31,0,3,2,0,1,2,5,0,5,0,1,Asia
EMP4698,47,4,Designer,Healthcare,27,Remote,27,2,4,3,3,0,0,3,1,4,1,1,Africa
EMP4699,57,1,Data Scientist,Retail,20,Onsite,52,11,2,3,1,0,0,1,0,2,1,3,Asia
EMP4700,59,1,HR,Retail,33,Hybrid,39,12,3,2,3,0,0,3,1,1,1,3,Europe
EMP4701,43,3,Project Manager,Education,23,Hybrid,28,9,5,2,3,0,0,5,0,3,1,1,South America
EMP4702,28,2,HR,IT,3,Hybrid,20,1,1,1,1,1,0,2,2,2,0,3,North America
EMP4703,50,2,Data Scientist,Education,2,Remote,33,15,4,1,3,0,0,3,1,1,0,3,Asia
EMP4704,31,1,Sales,Education,30,Hybrid,25,2,4,2,3,1,1,3,0,1,2,3,Africa
EMP4705,50,4,Marketing,Consulting,25,Remote,44,3,1,3,3,1,0,2,0,4,0,1,Africa
EMP4706,25,4,Project Manager,Education,19,Hybrid,49,9,5,3,1,1,0,1,1,3,0,3,Europe
EMP4707,36,2,HR,Retail,21,Onsite,22,14,1,1,2,1,1,5,2,2,1,1,South America
EMP4708,56,1,Project Manager,Manufacturing,5,Hybrid,33,0,5,2,1,1,1,3,2,4,1,1,Africa
EMP4709,30,1,Sales,IT,4,Hybrid,46,2,4,2,0,1,0,2,2,1,0,3,Europe
EMP4710,55,1,Marketing,Finance,32,Onsite,34,6,1,2,0,0,0,2,2,4,0,1,Africa
EMP4711,43,2,Sales,Education,32,Onsite,35,6,5,1,0,1,1,1,2,3,0,1,Europe
EMP4712,53,1,Marketing,Manufacturing,12,Remote,43,14,2,1,1,0,0,4,2,2,0,2,Asia
EMP4713,26,4,Data Scientist,Manufacturing,24,Remote,56,8,3,3,3,1,2,5,0,4,1,2,South America
EMP4714,42,1,HR,IT,27,Remote,36,3,1,1,3,0,2,3,1,5,1,2,Africa
EMP4715,24,2,Software Engineer,Finance,2,Hybrid,52,6,4,3,1,1,1,4,0,1,2,2,Europe
EMP4716,58,2,Marketing,Manufacturing,4,Remote,31,7,1,3,0,1,2,2,2,1,1,1,Oceania
EMP4717,53,4,Software Engineer,Education,20,Hybrid,45,10,1,2,0,0,1,2,2,5,1,3,Asia
EMP4718,30,1,Data Scientist,Manufacturing,33,Remote,53,14,1,1,2,1,2,3,2,1,1,2,Asia
EMP4719,46,1,Sales,Manufacturing,19,Hybrid,49,5,5,1,1,0,2,1,0,2,1,2,Asia
EMP4720,29,1,Project Manager,Finance,29,Onsite,60,5,3,3,0,0,2,1,2,5,0,2,Europe
EMP4721,26,4,Software Engineer,Consulting,12,Remote,24,1,3,1,1,0,1,3,0,3,0,1,Africa
EMP4722,28,4,Project Manager,Consulting,26,Onsite,58,10,4,3,2,1,2,4,0,4,1,1,North America
EMP4723,54,4,Designer,Retail,18,Onsite,30,2,3,2,3,1,1,2,2,5,1,1,Oceania
EMP4724,60,1,Sales,Consulting,14,Hybrid,40,12,5,2,2,0,0,3,1,5,1,1,Europe
EMP4725,60,4,Marketing,Consulting,22,Hybrid,31,14,2,3,2,0,2,4,1,5,0,1,South America
EMP4726,52,1,Designer,Finance,14,Remote,28,8,4,3,0,1,1,3,2,3,1,2,Oceania
EMP4727,33,4,Data Scientist,Finance,21,Onsite,21,12,3,1,3,0,1,3,0,5,0,1,Africa
EMP4728,48,3,Software Engineer,Consulting,31,Remote,20,7,2,3,2,1,0,2,0,3,0,3,Asia
EMP4729,24,1,Sales,Healthcare,19,Hybrid,34,10,3,2,0,1,0,3,0,2,0,3,Europe
EMP4730,32,3,Software Engineer,Consulting,22,Onsite,40,15,1,1,1,1,0,3,2,3,2,2,South America
EMP4731,40,3,Data Scientist,Manufacturing,15,Hybrid,24,11,1,2,1,1,2,3,1,2,1,1,Europe
EMP4732,32,3,Designer,Consulting,25,Onsite,43,5,1,1,0,1,2,4,2,1,0,3,South America
EMP4733,59,3,Software Engineer,Consulting,19,Remote,27,12,5,3,3,1,1,3,2,2,2,3,Oceania
EMP4734,33,2,HR,Finance,13,Onsite,31,0,3,3,1,0,0,1,1,4,1,3,South America
EMP4735,25,4,Data Scientist,Consulting,7,Onsite,46,2,1,2,2,1,0,4,2,5,1,1,Oceania
EMP4736,41,3,Designer,IT,14,Hybrid,56,7,3,1,2,1,2,4,0,5,0,2,South America
EMP4737,36,1,HR,Finance,10,Remote,20,15,2,1,3,1,1,1,0,5,0,3,Africa
EMP4738,39,2,Designer,Consulting,16,Remote,23,11,4,3,1,0,2,4,2,4,1,3,Asia
EMP4739,51,2,Project Manager,Manufacturing,27,Hybrid,54,0,1,3,1,1,1,1,2,3,1,1,Africa
EMP4740,30,4,Sales,Education,23,Onsite,54,5,4,2,0,0,1,1,2,3,2,2,Oceania
EMP4741,54,3,Software Engineer,Education,21,Hybrid,59,1,5,1,3,1,1,2,2,2,0,1,Oceania
EMP4742,48,1,Project Manager,Consulting,32,Onsite,21,12,2,2,2,0,1,2,1,2,0,3,Africa
EMP4743,60,4,Project Manager,Education,15,Hybrid,40,11,4,3,0,0,2,3,2,5,0,3,Oceania
EMP4744,60,4,Project Manager,Retail,7,Onsite,25,6,5,2,1,1,1,1,0,1,0,2,Asia
EMP4745,44,2,Sales,Healthcare,34,Onsite,30,4,1,2,1,1,2,3,0,3,1,2,Oceania
EMP4746,30,2,Designer,Education,4,Onsite,58,9,1,2,0,0,2,3,1,4,1,1,Europe
EMP4747,51,1,Project Manager,Education,23,Remote,27,14,4,2,2,0,1,2,0,2,2,1,Asia
EMP4748,55,4,Software Engineer,Manufacturing,22,Hybrid,20,8,4,1,2,1,0,2,0,3,0,3,Asia
EMP4749,60,4,Marketing,Retail,32,Hybrid,47,11,2,3,1,1,2,5,1,5,2,1,Europe
EMP4750,27,1,HR,Consulting,13,Onsite,24,13,3,3,1,1,1,1,2,3,2,1,North America
EMP4751,39,2,Marketing,Finance,21,Onsite,37,6,1,3,1,0,0,3,1,3,0,3,North America
EMP4752,41,1,HR,Manufacturing,10,Onsite,52,2,4,2,3,0,1,1,1,1,2,1,North America
EMP4753,38,1,HR,Consulting,7,Remote,53,6,3,2,1,0,2,3,0,4,2,2,South America
EMP4754,51,1,HR,Healthcare,19,Remote,48,15,1,2,3,1,2,5,2,5,1,1,Europe
EMP4755,53,4,Marketing,IT,27,Hybrid,29,4,1,1,1,1,1,1,2,5,1,2,Oceania
EMP4756,25,1,Project Manager,Manufacturing,5,Remote,26,12,2,1,3,1,2,2,0,1,1,2,Oceania
EMP4757,33,4,Marketing,Retail,29,Onsite,35,15,2,1,2,0,1,3,0,5,2,2,North America
EMP4758,26,4,Software Engineer,IT,2,Remote,50,8,2,2,2,1,0,5,0,1,1,2,Oceania
EMP4759,49,1,Sales,Finance,22,Onsite,56,0,4,1,0,1,1,5,1,5,2,1,South America
EMP4760,27,2,HR,Manufacturing,30,Onsite,58,5,2,3,1,1,0,1,2,2,0,2,North America
EMP4761,52,3,Software Engineer,Healthcare,15,Onsite,42,11,2,3,1,1,2,1,2,5,2,3,Europe
EMP4762,56,2,HR,Finance,22,Remote,26,1,2,1,1,1,0,4,1,3,0,2,North America
EMP4763,58,4,HR,Manufacturing,10,Hybrid,43,2,4,1,1,1,0,5,1,2,2,3,Africa
EMP4764,41,4,Project Manager,Finance,29,Hybrid,34,6,1,1,3,1,2,3,2,5,1,1,Oceania
EMP4765,25,3,Project Manager,Retail,18,Onsite,21,1,3,1,0,0,0,5,2,5,0,2,Africa
EMP4766,23,1,Project Manager,Education,14,Hybrid,44,12,3,2,0,0,2,4,0,1,1,1,Asia
EMP4767,40,1,Software Engineer,Manufacturing,23,Hybrid,38,14,1,2,1,1,1,1,0,1,1,2,Oceania
EMP4768,25,4,Data Scientist,Education,6,Remote,32,4,4,1,1,1,0,4,0,2,0,3,Europe
EMP4769,55,1,Project Manager,Consulting,13,Remote,53,11,5,3,1,1,1,2,0,2,2,2,North America
EMP4770,46,1,Data Scientist,IT,27,Remote,28,11,1,2,3,0,2,5,0,4,0,2,North America
EMP4771,33,4,Project Manager,Manufacturing,19,Hybrid,40,3,3,1,3,0,2,2,0,3,1,3,Africa
EMP4772,23,1,HR,IT,1,Onsite,47,15,3,2,1,0,2,3,0,3,2,1,Asia
EMP4773,22,1,Designer,Manufacturing,4,Hybrid,48,15,1,2,2,0,2,1,2,1,1,2,North America
EMP4774,24,4,HR,Finance,30,Remote,28,13,5,3,1,1,0,1,1,3,0,1,North America
EMP4775,25,1,Sales,Retail,21,Remote,28,15,2,1,2,0,1,2,0,5,2,3,North America
EMP4776,60,3,Software Engineer,Consulting,34,Onsite,39,4,1,3,3,0,1,3,2,2,2,2,Europe
EMP4777,24,4,Designer,Finance,35,Hybrid,39,12,3,1,0,0,2,1,2,5,2,1,Oceania
EMP4778,45,1,Sales,IT,15,Remote,52,5,1,2,2,0,2,3,1,4,1,2,Europe
EMP4779,51,1,Data Scientist,IT,29,Hybrid,48,10,5,3,1,1,0,5,0,4,0,3,Asia
EMP4780,56,4,HR,Education,32,Hybrid,24,2,1,1,2,0,2,3,2,1,0,2,Africa
EMP4781,31,2,Data Scientist,Manufacturing,29,Onsite,48,10,3,2,0,1,2,4,1,3,1,1,Europe
EMP4782,55,3,Project Manager,Healthcare,33,Hybrid,24,11,2,3,2,0,2,3,0,3,2,1,Africa
EMP4783,31,1,Project Manager,Education,23,Remote,45,14,2,1,1,1,1,5,0,3,1,3,Asia
EMP4784,50,3,Sales,IT,8,Onsite,23,10,2,2,1,0,1,4,0,5,0,3,Europe
EMP4785,33,1,HR,Education,1,Remote,52,8,2,3,0,1,2,5,0,1,0,2,Europe
EMP4786,46,2,HR,Retail,11,Onsite,60,6,2,1,2,0,0,2,1,2,0,2,North America
EMP4787,26,1,Software Engineer,Education,20,Hybrid,31,2,2,2,2,0,2,4,1,1,1,1,Europe
EMP4788,54,2,Data Scientist,Manufacturing,7,Remote,25,1,1,3,3,1,2,5,2,4,0,1,Europe
EMP4789,24,1,Project Manager,IT,33,Remote,31,2,4,1,2,0,1,1,0,3,1,2,Asia
EMP4790,31,1,Data Scientist,Consulting,25,Remote,30,12,1,1,1,1,0,2,0,3,1,3,Europe
EMP4791,47,2,Designer,Manufacturing,5,Hybrid,46,14,1,1,0,1,0,4,0,5,1,2,North America
EMP4792,36,2,Project Manager,IT,16,Onsite,49,13,3,3,3,0,0,2,0,4,1,3,Africa
EMP4793,30,3,Designer,Education,34,Hybrid,46,15,3,2,0,0,1,2,1,1,1,1,Asia
EMP4794,53,3,Marketing,Finance,2,Hybrid,37,2,3,2,2,1,0,3,1,5,1,3,Europe
EMP4795,36,2,Sales,Education,25,Hybrid,50,4,5,1,1,1,2,3,2,1,1,3,Oceania
EMP4796,53,2,Project Manager,Finance,22,Remote,37,12,1,3,2,0,2,5,2,4,1,2,South America
EMP4797,37,3,Project Manager,IT,3,Remote,51,1,4,1,3,0,1,4,0,3,0,1,Asia
EMP4798,52,4,Software Engineer,Retail,31,Onsite,32,0,3,3,3,0,2,3,0,3,2,3,North America
EMP4799,35,2,HR,IT,16,Remote,44,9,1,1,0,0,0,1,1,1,0,2,South America
EMP4800,51,1,Software Engineer,Consulting,14,Remote,31,0,5,2,3,0,0,2,1,1,1,2,Oceania
EMP4801,34,2,Data Scientist,Manufacturing,30,Hybrid,51,7,5,3,3,1,0,5,2,1,1,1,Africa
EMP4802,29,2,Marketing,Consulting,3,Remote,55,10,2,2,2,0,1,5,0,1,2,1,Asia
EMP4803,50,3,Marketing,Manufacturing,5,Hybrid,47,10,2,2,2,0,2,1,0,2,0,3,North America
EMP4804,27,1,Project Manager,Retail,10,Hybrid,21,3,4,3,1,1,1,4,2,2,0,2,Africa
EMP4805,40,3,Designer,Manufacturing,35,Onsite,30,0,2,2,3,0,2,4,1,1,0,3,Oceania
EMP4806,35,3,Designer,Healthcare,30,Onsite,32,3,1,2,1,1,2,1,0,2,0,3,Europe
EMP4807,28,1,Software Engineer,Finance,9,Remote,21,0,1,2,3,1,1,4,1,1,2,3,Europe
EMP4808,34,2,Project Manager,Finance,18,Hybrid,57,14,4,1,0,1,2,2,0,3,2,3,Africa
EMP4809,51,2,Marketing,Healthcare,30,Hybrid,46,6,3,3,2,1,1,4,1,2,1,3,Africa
EMP4810,39,1,Marketing,Retail,18,Onsite,43,14,1,1,0,1,2,2,0,2,1,3,Africa
EMP4811,40,4,Project Manager,Education,4,Remote,53,12,2,1,1,0,1,3,0,1,1,1,Africa
EMP4812,59,1,Sales,Healthcare,20,Onsite,32,15,3,1,1,1,1,2,1,4,0,3,North America
EMP4813,48,4,HR,Manufacturing,5,Remote,33,9,3,1,1,0,2,2,2,1,0,2,Oceania
EMP4814,49,1,Marketing,Retail,5,Remote,30,14,1,2,3,0,1,1,1,2,1,2,Asia
EMP4815,46,1,Sales,Consulting,19,Hybrid,24,8,4,2,1,0,1,4,1,2,1,1,Europe
EMP4816,57,3,Data Scientist,Consulting,13,Remote,30,1,3,2,1,0,2,3,1,2,2,2,North America
EMP4817,25,4,Designer,Manufacturing,8,Remote,58,14,1,3,2,0,2,5,1,1,2,3,South America
EMP4818,38,2,Data Scientist,IT,1,Onsite,58,10,5,2,3,0,0,3,0,4,2,3,Europe
EMP4819,58,3,Marketing,Retail,32,Onsite,46,7,2,1,2,0,2,1,1,2,2,3,North America
EMP4820,56,1,HR,Finance,22,Onsite,33,13,1,1,1,0,0,4,1,5,0,3,South America
EMP4821,24,1,Marketing,IT,10,Onsite,37,5,1,3,1,1,0,5,2,4,0,1,Asia
EMP4822,52,4,Marketing,Finance,1,Remote,49,5,5,1,3,0,1,1,0,4,1,2,Africa
EMP4823,30,3,Software Engineer,Consulting,4,Onsite,47,8,2,2,0,0,0,4,0,4,1,1,Africa
EMP4824,60,2,Marketing,Manufacturing,7,Onsite,57,15,3,2,3,0,0,5,1,2,2,3,Africa
EMP4825,47,4,Software Engineer,Retail,9,Hybrid,59,10,4,3,3,1,0,3,0,1,0,2,Europe
EMP4826,29,1,Software Engineer,Manufacturing,5,Remote,33,14,5,2,2,0,2,3,2,2,1,3,Oceania
EMP4827,49,2,Project Manager,Education,8,Onsite,48,8,5,2,1,0,2,5,1,5,1,2,North America
EMP4828,57,4,Data Scientist,Finance,21,Onsite,52,9,3,1,2,0,0,1,2,3,0,1,North America
EMP4829,29,2,Project Manager,Finance,26,Hybrid,39,0,5,1,2,0,2,4,1,3,0,2,North America
EMP4830,50,1,Designer,IT,17,Onsite,45,10,4,1,1,1,1,5,1,2,2,2,Europe
EMP4831,35,1,Designer,IT,30,Onsite,20,0,3,2,3,1,2,3,2,5,2,1,North America
EMP4832,56,1,HR,IT,19,Remote,42,0,1,2,0,0,1,1,2,5,0,2,South America
EMP4833,32,4,Software Engineer,Healthcare,32,Remote,53,8,3,3,3,1,0,5,1,5,2,2,Europe
